Data,IdKeyword,Bid,Data,IdCampagna,Impressions,Clicks,Conversions,Costo,ConversionValue,IdFonte,Budget,Ora,IdGruppoAnnunci,Expr1,Expr2,Expr3
May  7 2017 12:00AM,14503,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14503,194,94
May  8 2017 12:00AM,14503,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14503,194,94
May  9 2017 12:00AM,14503,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14503,194,94
May  3 2017 12:00AM,14504,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14504,194,94
May  4 2017 12:00AM,14504,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14504,194,94
May  5 2017 12:00AM,14504,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14504,194,94
May  6 2017 12:00AM,14504,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14504,194,94
May  7 2017 12:00AM,14504,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14504,194,94
May  8 2017 12:00AM,14504,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14504,194,94
May  9 2017 12:00AM,14504,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14504,194,94
May  3 2017 12:00AM,14505,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14505,194,94
May  4 2017 12:00AM,14505,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14505,194,94
May  5 2017 12:00AM,14505,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14505,194,94
May  6 2017 12:00AM,14505,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14505,194,94
May  7 2017 12:00AM,14505,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14505,194,94
May  8 2017 12:00AM,14505,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14505,194,94
May  9 2017 12:00AM,14505,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14505,194,94
May  3 2017 12:00AM,14506,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14506,194,94
May  4 2017 12:00AM,14506,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14506,194,94
May  5 2017 12:00AM,14506,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14506,194,94
May  6 2017 12:00AM,14506,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14506,194,94
May  7 2017 12:00AM,14506,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14506,194,94
May  8 2017 12:00AM,14506,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14506,194,94
May  9 2017 12:00AM,14506,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14506,194,94
May  3 2017 12:00AM,14507,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14507,194,94
May  4 2017 12:00AM,14507,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14507,194,94
May  5 2017 12:00AM,14507,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14507,194,94
May  6 2017 12:00AM,14507,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14507,194,94
May  7 2017 12:00AM,14507,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14507,194,94
May  8 2017 12:00AM,14507,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14507,194,94
May  9 2017 12:00AM,14507,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14507,194,94
May  3 2017 12:00AM,14508,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14508,194,94
May  4 2017 12:00AM,14508,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14508,194,94
May  5 2017 12:00AM,14508,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14508,194,94
May  6 2017 12:00AM,14508,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14508,194,94
May  7 2017 12:00AM,14508,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14508,194,94
May  8 2017 12:00AM,14508,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14508,194,94
May  9 2017 12:00AM,14508,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14508,194,94
May  3 2017 12:00AM,14509,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14509,194,94
May  4 2017 12:00AM,14509,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14509,194,94
May  5 2017 12:00AM,14509,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14509,194,94
May  6 2017 12:00AM,14509,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14509,194,94
May  7 2017 12:00AM,14509,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14509,194,94
May  8 2017 12:00AM,14509,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14509,194,94
May  9 2017 12:00AM,14509,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14509,194,94
May  3 2017 12:00AM,14510,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14510,194,94
May  4 2017 12:00AM,14510,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14510,194,94
May  5 2017 12:00AM,14510,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14510,194,94
May  6 2017 12:00AM,14510,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14510,194,94
May  7 2017 12:00AM,14510,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14510,194,94
May  8 2017 12:00AM,14510,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14510,194,94
May  9 2017 12:00AM,14510,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14510,194,94
May  3 2017 12:00AM,14511,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14511,194,94
May  4 2017 12:00AM,14511,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14511,194,94
May  5 2017 12:00AM,14511,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14511,194,94
May  6 2017 12:00AM,14511,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14511,194,94
May  7 2017 12:00AM,14511,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14511,194,94
May  8 2017 12:00AM,14511,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14511,194,94
May  9 2017 12:00AM,14511,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14511,194,94
May  3 2017 12:00AM,14512,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14512,194,94
May  4 2017 12:00AM,14512,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14512,194,94
May  5 2017 12:00AM,14512,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14512,194,94
May  6 2017 12:00AM,14512,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14512,194,94
May  7 2017 12:00AM,14512,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14512,194,94
May  8 2017 12:00AM,14512,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14512,194,94
May  9 2017 12:00AM,14512,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14512,194,94
May  3 2017 12:00AM,14513,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14513,194,94
May  4 2017 12:00AM,14513,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14513,194,94
May  5 2017 12:00AM,14513,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14513,194,94
May  6 2017 12:00AM,14513,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14513,194,94
May  7 2017 12:00AM,14513,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14513,194,94
May  8 2017 12:00AM,14513,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14513,194,94
May  9 2017 12:00AM,14513,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14513,194,94
May  3 2017 12:00AM,14514,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14514,194,94
May  4 2017 12:00AM,14514,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14514,194,94
May  5 2017 12:00AM,14514,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14514,194,94
May  6 2017 12:00AM,14514,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14514,194,94
May  7 2017 12:00AM,14514,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14514,194,94
May  8 2017 12:00AM,14514,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14514,194,94
May  9 2017 12:00AM,14514,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14514,194,94
May  3 2017 12:00AM,14515,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14515,194,94
May  4 2017 12:00AM,14515,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14515,194,94
May  5 2017 12:00AM,14515,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14515,194,94
May  6 2017 12:00AM,14515,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14515,194,94
May  7 2017 12:00AM,14515,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14515,194,94
May  8 2017 12:00AM,14515,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14515,194,94
May  9 2017 12:00AM,14515,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14515,194,94
May  3 2017 12:00AM,14516,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14516,194,94
May  4 2017 12:00AM,14516,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14516,194,94
May  5 2017 12:00AM,14516,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14516,194,94
May  6 2017 12:00AM,14516,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14516,194,94
May  7 2017 12:00AM,14516,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14516,194,94
May  8 2017 12:00AM,14516,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14516,194,94
May  9 2017 12:00AM,14516,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14516,194,94
May  3 2017 12:00AM,14517,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14517,194,94
May  4 2017 12:00AM,14517,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14517,194,94
May  5 2017 12:00AM,14517,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14517,194,94
May  6 2017 12:00AM,14517,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14517,194,94
May  7 2017 12:00AM,14517,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14517,194,94
May  8 2017 12:00AM,14517,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14517,194,94
May  9 2017 12:00AM,14517,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14517,194,94
May  3 2017 12:00AM,14518,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14518,194,94
May  4 2017 12:00AM,14518,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14518,194,94
May  5 2017 12:00AM,14518,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14518,194,94
May  6 2017 12:00AM,14518,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14518,194,94
May  7 2017 12:00AM,14518,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14518,194,94
May  8 2017 12:00AM,14518,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14518,194,94
May  9 2017 12:00AM,14518,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14518,194,94
May  3 2017 12:00AM,14519,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14519,194,94
May  4 2017 12:00AM,14519,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14519,194,94
May  5 2017 12:00AM,14519,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14519,194,94
May  6 2017 12:00AM,14519,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14519,194,94
May  7 2017 12:00AM,14519,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14519,194,94
May  8 2017 12:00AM,14519,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14519,194,94
May  9 2017 12:00AM,14519,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14519,194,94
May  3 2017 12:00AM,14520,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14520,194,94
May  4 2017 12:00AM,14520,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14520,194,94
May  5 2017 12:00AM,14520,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14520,194,94
May  6 2017 12:00AM,14520,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14520,194,94
May  7 2017 12:00AM,14520,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14520,194,94
May  8 2017 12:00AM,14520,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14520,194,94
May  9 2017 12:00AM,14520,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14520,194,94
May  3 2017 12:00AM,14521,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14521,194,94
May  4 2017 12:00AM,14521,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14521,194,94
May  5 2017 12:00AM,14521,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14521,194,94
May  6 2017 12:00AM,14521,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14521,194,94
May  7 2017 12:00AM,14521,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14521,194,94
May  8 2017 12:00AM,14521,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14521,194,94
May  9 2017 12:00AM,14521,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14521,194,94
May  3 2017 12:00AM,14522,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14522,194,94
May  4 2017 12:00AM,14522,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14522,194,94
May  5 2017 12:00AM,14522,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14522,194,94
May  6 2017 12:00AM,14522,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14522,194,94
May  7 2017 12:00AM,14522,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14522,194,94
May  8 2017 12:00AM,14522,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14522,194,94
May  9 2017 12:00AM,14522,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14522,194,94
May  3 2017 12:00AM,14523,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14523,194,94
May  4 2017 12:00AM,14523,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14523,194,94
May  5 2017 12:00AM,14523,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14523,194,94
May  6 2017 12:00AM,14523,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14523,194,94
May  7 2017 12:00AM,14523,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14523,194,94
May  8 2017 12:00AM,14523,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14523,194,94
May  9 2017 12:00AM,14523,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14523,194,94
May  3 2017 12:00AM,14524,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14524,194,94
May  4 2017 12:00AM,14524,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14524,194,94
May  5 2017 12:00AM,14524,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14524,194,94
May  6 2017 12:00AM,14524,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14524,194,94
May  7 2017 12:00AM,14524,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14524,194,94
May  8 2017 12:00AM,14524,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14524,194,94
May  9 2017 12:00AM,14524,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14524,194,94
May  3 2017 12:00AM,14525,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14525,194,94
May  4 2017 12:00AM,14525,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14525,194,94
May  5 2017 12:00AM,14525,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14525,194,94
May  6 2017 12:00AM,14525,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14525,194,94
May  7 2017 12:00AM,14525,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14525,194,94
May  8 2017 12:00AM,14525,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14525,194,94
May  9 2017 12:00AM,14525,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14525,194,94
May  3 2017 12:00AM,14526,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14526,194,94
May  4 2017 12:00AM,14526,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14526,194,94
May  5 2017 12:00AM,14526,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14526,194,94
May  6 2017 12:00AM,14526,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14526,194,94
May  7 2017 12:00AM,14526,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14526,194,94
May  8 2017 12:00AM,14526,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14526,194,94
May  9 2017 12:00AM,14526,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14526,194,94
May  3 2017 12:00AM,14527,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14527,194,94
May  4 2017 12:00AM,14527,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14527,194,94
May  5 2017 12:00AM,14527,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14527,194,94
May  6 2017 12:00AM,14527,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14527,194,94
May  7 2017 12:00AM,14527,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14527,194,94
May  8 2017 12:00AM,14527,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14527,194,94
May  9 2017 12:00AM,14527,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14527,194,94
May  3 2017 12:00AM,14528,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14528,194,94
May  4 2017 12:00AM,14528,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14528,194,94
May  5 2017 12:00AM,14528,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14528,194,94
May  6 2017 12:00AM,14528,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14528,194,94
May  7 2017 12:00AM,14528,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14528,194,94
May  8 2017 12:00AM,14528,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14528,194,94
May  9 2017 12:00AM,14528,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14528,194,94
May  3 2017 12:00AM,14529,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14529,194,94
May  4 2017 12:00AM,14529,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14529,194,94
May  5 2017 12:00AM,14529,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14529,194,94
May  6 2017 12:00AM,14529,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14529,194,94
May  7 2017 12:00AM,14529,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14529,194,94
May  8 2017 12:00AM,14529,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14529,194,94
May  9 2017 12:00AM,14529,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14529,194,94
May  3 2017 12:00AM,14530,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14530,194,94
May  4 2017 12:00AM,14530,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14530,194,94
May  5 2017 12:00AM,14530,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14530,194,94
May  6 2017 12:00AM,14530,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14530,194,94
May  7 2017 12:00AM,14530,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14530,194,94
May  8 2017 12:00AM,14530,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14530,194,94
May  9 2017 12:00AM,14530,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14530,194,94
May  3 2017 12:00AM,14531,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14531,194,94
May  4 2017 12:00AM,14531,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14531,194,94
May  5 2017 12:00AM,14531,0.60,May  5 2017 12:00AM,94,7017,385,7,72.07,0.00,4,500.00,NULL,194,14531,194,94
May  6 2017 12:00AM,14531,0.60,May  6 2017 12:00AM,94,4924,115,6,30.77,0.00,4,500.00,NULL,194,14531,194,94
May  7 2017 12:00AM,14531,0.60,May  7 2017 12:00AM,94,4876,78,3,19.08,0.00,4,500.00,NULL,194,14531,194,94
May  8 2017 12:00AM,14531,0.60,May  8 2017 12:00AM,94,8473,618,59,96.82,0.00,4,500.00,NULL,194,14531,194,94
May  9 2017 12:00AM,14531,0.60,May  9 2017 12:00AM,94,10841,739,22,107.22,0.00,4,500.00,NULL,194,14531,194,94
May  3 2017 12:00AM,14532,0.60,May  3 2017 12:00AM,94,5500,360,70,63.55,0.00,4,500.00,NULL,194,14532,194,94
May  4 2017 12:00AM,14532,0.60,May  4 2017 12:00AM,94,7504,395,34,70.51,0.00,4,500.00,NULL,194,14532,194,94
